customerID,tenure,Contract,MonthlyCharges,TotalCharges,Final_Churn_Probability,Final_Risk_Level,Expected_Remaining_Months,Estimated_LTV,LTV_Value_Segment,Customer_Segment
0707-HOVVN,70,Two year,75.5,5212.65,1.98,Low,23.5248,1776.12,High Value,High Value - Low/Medium Risk
5501-TVMGM,1,Month-to-month,55.25,55.25,59.57,Medium,9.703199999999999,536.1,Low Value,Low/Medium Value - Low/Medium Risk
3422-LYEPQ,1,Month-to-month,71.0,71.0,69.31,High,7.365599999999999,522.96,Low Value,Low/Medium Value - High Risk
2277-VWCNI,4,Month-to-month,48.75,179.85,46.1,Medium,12.935999999999998,630.63,Medium Value,Low/Medium Value - Low/Medium Risk
5461-QKNTN,43,Month-to-month,94.3,3953.15,37.38,Medium,15.0288,1417.22,High Value,High Value - Low/Medium Risk
3967-KXAPS,72,Two year,92.3,6719.9,0.98,Low,23.7648,2193.49,High Value,High Value - Low/Medium Risk
6919-ELBGL,72,Two year,114.95,8196.4,4.81,Low,22.845599999999997,2626.1,High Value,High Value - Low/Medium Risk
8361-LTMKD,4,Month-to-month,74.4,306.6,75.14,High,5.966400000000001,443.9,Low Value,Low/Medium Value - High Risk
1131-ALZWV,24,One year,24.6,605.25,3.83,Low,23.0808,567.79,Low Value,Low/Medium Value - Low/Medium Risk
5178-LMXOP,1,Month-to-month,95.1,95.1,87.83,High,2.9208000000000007,277.77,Low Value,Low/Medium Value - High Risk
8992-CEUEN,1,Month-to-month,18.85,18.85,24.98,Low,18.0048,339.39,Low Value,Low/Medium Value - Low/Medium Risk
3320-VEOYC,14,Month-to-month,95.6,1273.3,74.51,High,6.117599999999998,584.84,Low Value,Low/Medium Value - High Risk
3672-YITQD,36,Month-to-month,84.1,3021.6,56.97,Medium,10.327200000000001,868.52,Medium Value,Low/Medium Value - Low/Medium Risk
6080-TCMYC,40,Month-to-month,81.2,3292.3,36.9,Medium,15.144,1229.69,Medium Value,Low/Medium Value - Low/Medium Risk
6734-FQAJX,67,Two year,105.05,7171.7,6.98,Low,22.3248,2345.22,High Value,High Value - Low/Medium Risk
1063-DHQJF,69,Two year,92.15,6480.9,2.95,Low,23.292,2146.36,High Value,High Value - Low/Medium Risk
3976-NLDEZ,1,Month-to-month,20.6,20.6,19.35,Low,19.356,398.73,Low Value,Low/Medium Value - Low/Medium Risk
1729-VLAZJ,10,One year,40.25,411.45,9.74,Low,21.662399999999998,871.91,Medium Value,Low/Medium Value - Low/Medium Risk
3400-ESFUW,55,Two year,57.55,3046.4,0.75,Low,23.82,1370.84,High Value,High Value - Low/Medium Risk
5271-YNWVR,68,Two year,113.15,7856.0,7.03,Low,22.3128,2524.69,High Value,High Value - Low/Medium Risk
1587-FKLZB,66,Month-to-month,99.5,6822.15,33.98,Medium,15.8448,1576.56,High Value,High Value - Low/Medium Risk
0958-YHXGP,7,Month-to-month,69.9,497.3,61.78,High,9.172799999999999,641.18,Medium Value,Low/Medium Value - High Risk
1494-EJZDW,10,Two year,20.15,220.8,3.01,Low,23.2776,469.04,Low Value,Low/Medium Value - Low/Medium Risk
1816-FLZDK,1,Month-to-month,29.15,29.15,38.21,Medium,14.8296,432.28,Low Value,Low/Medium Value - Low/Medium Risk
2075-PUEPR,55,Two year,19.35,1153.25,0.69,Low,23.8344,461.2,Low Value,Low/Medium Value - Low/Medium Risk
1833-TCXKK,45,Month-to-month,107.75,4882.8,42.7,Medium,13.751999999999999,1481.78,High Value,High Value - Low/Medium Risk
1436-ZMJAN,10,Month-to-month,67.8,653.15,47.76,Medium,12.5376,850.05,Medium Value,Low/Medium Value - Low/Medium Risk
0106-UGRDO,69,Two year,116.0,8182.85,7.79,Low,22.1304,2567.13,High Value,High Value - Low/Medium Risk
1069-XAIEM,1,Month-to-month,85.05,85.05,84.5,High,3.7200000000000006,316.39,Low Value,Low/Medium Value - High Risk
4213-HKBJO,33,Two year,25.7,826.1,1.55,Low,23.628,607.24,Medium Value,Low/Medium Value - Low/Medium Risk
8345-MVDYC,45,Two year,81.65,3618.7,1.3,Low,23.688,1934.13,High Value,High Value - Low/Medium Risk
2672-OJQZP,1,Month-to-month,44.75,44.75,37.01,Medium,15.1176,676.51,Medium Value,Low/Medium Value - Low/Medium Risk
5136-RGMZO,31,Month-to-month,71.05,2168.15,23.28,Low,18.4128,1308.23,High Value,High Value - Low/Medium Risk
5774-QPLTF,50,One year,20.35,938.95,2.61,Low,23.3736,475.65,Low Value,Low/Medium Value - Low/Medium Risk
5240-CAOYT,57,Month-to-month,87.55,4884.85,15.52,Low,20.275199999999998,1775.09,High Value,High Value - Low/Medium Risk
3707-GNWHM,1,Month-to-month,74.25,74.25,73.84,High,6.278399999999999,466.17,Low Value,Low/Medium Value - High Risk
5159-YFPKQ,2,Month-to-month,75.8,160.75,71.29,High,6.890399999999998,522.29,Low Value,Low/Medium Value - High Risk
5052-PNLOS,3,Month-to-month,105.35,323.25,80.54,High,4.670399999999997,492.03,Low Value,Low/Medium Value - High Risk
6173-GOLSU,67,Month-to-month,94.65,6079.0,37.3,Medium,15.048,1424.29,High Value,High Value - Low/Medium Risk
6661-HBGWL,42,Month-to-month,104.75,4323.45,49.12,Medium,12.211200000000002,1279.12,High Value,High Value - Low/Medium Risk
8207-VVMYB,70,Two year,26.0,2006.95,0.88,Low,23.7888,618.51,Medium Value,Low/Medium Value - Low/Medium Risk
5324-KTGCG,71,One year,20.85,1539.75,1.24,Low,23.7024,494.2,Low Value,Low/Medium Value - Low/Medium Risk
7354-OIJLX,9,Month-to-month,75.85,724.65,73.11,High,6.453600000000001,489.51,Low Value,Low/Medium Value - High Risk
9286-BHDQG,72,Two year,45.25,3139.8,0.58,Low,23.860799999999998,1079.7,Medium Value,Low/Medium Value - Low/Medium Risk
3567-PQTSO,53,One year,105.25,5576.3,35.86,Medium,15.3936,1620.18,High Value,High Value - Low/Medium Risk
3197-ARFOY,19,Month-to-month,105.0,2007.25,39.76,Medium,14.457600000000001,1518.05,High Value,High Value - Low/Medium Risk
5698-BQJOH,9,Month-to-month,94.4,857.25,74.98,High,6.0047999999999995,566.85,Low Value,Low/Medium Value - High Risk
1090-ESELR,72,Two year,105.5,7611.55,2.07,Low,23.5032,2479.59,High Value,High Value - Low/Medium Risk
0056-EPFBG,20,Two year,39.4,825.4,3.89,Low,23.066399999999998,908.82,Medium Value,Low/Medium Value - Low/Medium Risk
4955-VCWBI,43,One year,20.0,817.95,1.39,Low,23.6664,473.33,Low Value,Low/Medium Value - Low/Medium Risk
4717-GHADL,50,Two year,79.6,4024.2,5.14,Low,22.7664,1812.21,High Value,High Value - Low/Medium Risk
0058-EVZWM,55,Month-to-month,89.8,4959.6,30.05,Medium,16.788,1507.56,High Value,High Value - Low/Medium Risk
7218-HKQFK,2,Month-to-month,94.2,167.5,75.32,High,5.9232000000000005,557.97,Low Value,Low/Medium Value - High Risk
5057-RKGLH,9,Two year,20.35,191.1,3.12,Low,23.2512,473.16,Low Value,Low/Medium Value - Low/Medium Risk
2309-OSFEU,10,Month-to-month,33.9,298.45,52.5,Medium,11.399999999999999,386.46,Low Value,Low/Medium Value - Low/Medium Risk
3429-IFLEM,71,Two year,77.35,5550.1,0.52,Low,23.8752,1846.75,High Value,High Value - Low/Medium Risk
1550-LOAHA,32,Month-to-month,84.15,2585.95,27.23,Low,17.4648,1469.66,High Value,High Value - Low/Medium Risk
1400-MMYXY,3,Month-to-month,105.9,334.65,87.7,High,2.952,312.62,Low Value,Low/Medium Value - High Risk
7503-QQRVF,16,Month-to-month,74.3,1178.25,42.54,Medium,13.7904,1024.63,Medium Value,Low/Medium Value - Low/Medium Risk
7504-UWHNB,25,Month-to-month,69.75,1729.35,40.2,Medium,14.352,1001.05,Medium Value,Low/Medium Value - Low/Medium Risk
9565-JSNFM,38,One year,70.45,2597.6,15.39,Low,20.3064,1430.59,High Value,High Value - Low/Medium Risk
4735-BJKOU,40,Two year,20.15,804.85,0.9,Low,23.784,479.25,Low Value,Low/Medium Value - Low/Medium Risk
3580-GICBM,61,Two year,24.2,1445.2,1.12,Low,23.7312,574.3,Low Value,Low/Medium Value - Low/Medium Risk
7632-YUTXB,25,One year,20.05,520.1,2.97,Low,23.287200000000002,466.91,Low Value,Low/Medium Value - Low/Medium Risk
9412-ARGBX,48,Two year,95.5,4627.85,3.62,Low,23.1312,2209.03,High Value,High Value - Low/Medium Risk
9576-ANLXO,3,Month-to-month,69.55,222.3,64.46,High,8.529600000000002,593.23,Low Value,Low/Medium Value - High Risk
1110-KYLGQ,63,Month-to-month,108.25,6780.1,23.33,Low,18.4008,1991.89,High Value,High Value - Low/Medium Risk
8696-JKZNU,37,Month-to-month,76.25,2841.55,47.59,Medium,12.5784,959.1,Medium Value,Low/Medium Value - Low/Medium Risk
8757-TFHHJ,1,Month-to-month,49.8,49.8,34.87,Medium,15.6312,778.43,Medium Value,Low/Medium Value - Low/Medium Risk
2955-BJZHG,17,Month-to-month,80.85,1400.85,42.28,Medium,13.852799999999998,1120.0,Medium Value,Low/Medium Value - Low/Medium Risk
9048-JVYVF,3,Month-to-month,69.35,191.35,54.82,Medium,10.8432,751.98,Medium Value,Low/Medium Value - Low/Medium Risk
0682-USIXD,21,Month-to-month,86.05,1818.9,43.55,Medium,13.548,1165.81,Medium Value,Low/Medium Value - Low/Medium Risk
3884-UEBXB,67,Two year,36.15,2434.45,1.0,Low,23.759999999999998,858.92,Medium Value,Low/Medium Value - Low/Medium Risk
1776-SPBWV,34,One year,20.1,682.1,2.78,Low,23.3328,468.99,Low Value,Low/Medium Value - Low/Medium Risk
9050-QLROH,18,Month-to-month,90.7,1597.25,53.09,Medium,11.258399999999998,1021.14,Medium Value,Low/Medium Value - Low/Medium Risk
2925-VDZHY,72,Two year,88.7,6501.35,0.84,Low,23.7984,2110.92,High Value,High Value - Low/Medium Risk
9512-UIBFX,18,Month-to-month,95.15,1779.95,39.42,Medium,14.539200000000001,1383.4,High Value,High Value - Low/Medium Risk
8676-TRMJS,3,Month-to-month,75.0,209.1,63.83,High,8.680800000000001,651.06,Medium Value,Low/Medium Value - High Risk
3334-CTHOL,1,Month-to-month,49.95,49.95,52.83,Medium,11.3208,565.47,Low Value,Low/Medium Value - Low/Medium Risk
6331-LWDTQ,10,Month-to-month,72.15,794.25,53.11,Medium,11.253599999999999,811.95,Medium Value,Low/Medium Value - Low/Medium Risk
3847-BAERP,10,Month-to-month,20.9,247.0,18.83,Low,19.4808,407.15,Low Value,Low/Medium Value - Low/Medium Risk
4709-LKHYG,29,One year,20.0,540.05,3.39,Low,23.1864,463.73,Low Value,Low/Medium Value - Low/Medium Risk
8621-MNIHH,34,Month-to-month,94.25,3217.55,53.89,Medium,11.066399999999998,1043.01,Medium Value,Low/Medium Value - Low/Medium Risk
8884-ADFVN,7,Month-to-month,101.95,700.85,87.73,High,2.944799999999998,300.22,Low Value,Low/Medium Value - High Risk
2885-HIJDH,69,Two year,86.9,6194.1,1.08,Low,23.7408,2063.08,High Value,High Value - Low/Medium Risk
8570-KLJYJ,36,One year,54.45,1893.5,5.21,Low,22.7496,1238.72,Medium Value,Low/Medium Value - Low/Medium Risk
9339-FIIJL,72,Two year,85.95,6151.9,1.49,Low,23.6424,2032.06,High Value,High Value - Low/Medium Risk
6223-DHJGV,42,One year,20.65,958.1,2.46,Low,23.4096,483.41,Low Value,Low/Medium Value - Low/Medium Risk
0959-WHOKV,42,One year,99.0,4298.45,18.92,Low,19.4592,1926.46,High Value,High Value - Low/Medium Risk
9610-WCESF,67,Two year,43.9,3097.2,1.97,Low,23.5272,1032.84,Medium Value,Low/Medium Value - Low/Medium Risk
9279-CJEOJ,21,Month-to-month,95.4,2025.1,60.57,High,9.4632,902.79,Medium Value,Low/Medium Value - High Risk
2985-FMWYF,23,Month-to-month,93.5,2341.55,64.7,High,8.472,792.13,Medium Value,Low/Medium Value - High Risk
3540-RZJYU,15,Month-to-month,86.2,1270.2,37.9,Medium,14.904,1284.72,High Value,High Value - Low/Medium Risk
2522-WLNSF,34,One year,64.2,2106.3,6.13,Low,22.5288,1446.35,High Value,High Value - Low/Medium Risk
6861-XWTWQ,7,Month-to-month,99.25,665.45,85.01,High,3.597599999999998,357.06,Low Value,Low/Medium Value - High Risk
8735-NBLWT,9,Month-to-month,20.4,184.1,12.16,Low,21.081599999999998,430.06,Low Value,Low/Medium Value - Low/Medium Risk
1744-JHKYS,34,Month-to-month,24.7,780.2,9.31,Low,21.7656,537.61,Low Value,Low/Medium Value - Low/Medium Risk
0841-NULXI,1,Month-to-month,35.55,35.55,72.51,High,6.597599999999998,234.54,Low Value,Low/Medium Value - High Risk
4016-BJKTZ,25,Two year,108.9,2809.05,20.51,Low,19.077599999999997,2077.55,High Value,High Value - Low/Medium Risk
9298-WGMRW,72,Two year,115.5,8312.75,4.97,Low,22.8072,2634.23,High Value,High Value - Low/Medium Risk
7893-IXHRQ,1,Month-to-month,20.55,20.55,24.69,Low,18.0744,371.43,Low Value,Low/Medium Value - Low/Medium Risk
8785-CJSHH,60,Month-to-month,99.8,5985.75,45.38,Medium,13.1088,1308.26,High Value,High Value - Low/Medium Risk
7654-YWJUF,43,One year,84.25,3539.25,6.88,Low,22.3488,1882.89,High Value,High Value - Low/Medium Risk
8909-BOLNL,3,One year,21.2,52.05,9.41,Low,21.741600000000002,460.92,Low Value,Low/Medium Value - Low/Medium Risk
9919-FZDED,72,Two year,84.1,5981.65,2.39,Low,23.4264,1970.16,High Value,High Value - Low/Medium Risk
0322-CHQRU,2,Month-to-month,45.35,89.5,43.61,Medium,13.533600000000002,613.75,Medium Value,Low/Medium Value - Low/Medium Risk
3587-PMCOY,10,One year,98.9,1064.95,49.1,Medium,12.216000000000001,1208.16,Medium Value,Low/Medium Value - Low/Medium Risk
0655-RBDUG,7,Month-to-month,98.05,713.0,76.98,High,5.524799999999999,541.71,Low Value,Low/Medium Value - High Risk
0983-TATYJ,33,One year,51.45,1758.9,6.44,Low,22.4544,1155.28,Medium Value,Low/Medium Value - Low/Medium Risk
5650-YLIBA,31,Month-to-month,81.15,2640.55,46.1,Medium,12.935999999999998,1049.76,Medium Value,Low/Medium Value - Low/Medium Risk
5144-TVGLP,38,Month-to-month,94.75,3653.0,50.78,Medium,11.8128,1119.26,Medium Value,Low/Medium Value - Low/Medium Risk
3569-EDBPQ,24,Month-to-month,84.35,1938.05,33.17,Medium,16.0392,1352.91,High Value,High Value - Low/Medium Risk
4945-RVMTE,28,Month-to-month,59.55,1646.45,22.88,Low,18.5088,1102.2,Medium Value,Low/Medium Value - Low/Medium Risk
3511-BFTJW,72,Two year,38.5,2763.0,0.84,Low,23.7984,916.24,Medium Value,Low/Medium Value - Low/Medium Risk
5537-UXXVS,20,Month-to-month,19.25,375.25,6.89,Low,22.346400000000003,430.17,Low Value,Low/Medium Value - Low/Medium Risk
8782-NUUOL,60,One year,79.0,4801.1,2.92,Low,23.2992,1840.64,High Value,High Value - Low/Medium Risk
2865-TCHJW,4,Month-to-month,89.2,346.2,82.78,High,4.1328000000000005,368.65,Low Value,Low/Medium Value - High Risk
9931-KGHOA,46,Month-to-month,55.0,2473.95,6.94,Low,22.3344,1228.39,Medium Value,Low/Medium Value - Low/Medium Risk
3071-MVJCD,72,Two year,82.3,5815.15,0.62,Low,23.8512,1962.95,High Value,High Value - Low/Medium Risk
7279-BUYWN,41,Month-to-month,113.2,4689.5,47.85,Medium,12.515999999999998,1416.81,High Value,High Value - Low/Medium Risk
3756-VNWDH,65,One year,100.75,6674.65,28.84,Low,17.078400000000002,1720.65,High Value,High Value - Low/Medium Risk
1395-OFUWC,43,Month-to-month,29.3,1224.05,7.97,Low,22.0872,647.15,Medium Value,Low/Medium Value - Low/Medium Risk
4223-BKEOR,21,One year,64.85,1336.8,5.45,Low,22.692,1471.58,High Value,High Value - Low/Medium Risk
0040-HALCW,54,Two year,20.4,1090.6,0.69,Low,23.8344,486.22,Low Value,Low/Medium Value - Low/Medium Risk
7124-UGSUR,61,One year,104.4,6405.0,28.74,Low,17.1024,1785.49,High Value,High Value - Low/Medium Risk
7395-XWZOY,20,Month-to-month,55.0,1165.55,18.23,Low,19.6248,1079.36,Medium Value,Low/Medium Value - Low/Medium Risk
5440-VHLUL,69,One year,105.2,7386.05,15.34,Low,20.3184,2137.5,High Value,High Value - Low/Medium Risk
4706-DGAHW,1,Month-to-month,45.2,45.2,48.53,Medium,12.352799999999998,558.35,Low Value,Low/Medium Value - Low/Medium Risk
8166-ORCHU,33,One year,93.55,3055.5,16.96,Low,19.9296,1864.41,High Value,High Value - Low/Medium Risk
3978-YNKDD,19,Two year,20.85,467.5,1.32,Low,23.6832,493.79,Low Value,Low/Medium Value - Low/Medium Risk
7198-GLXTC,2,Month-to-month,79.0,143.65,69.82,High,7.243200000000002,572.21,Low Value,Low/Medium Value - High Risk
6366-XIVKZ,13,Month-to-month,63.15,816.8,20.67,Low,19.0392,1202.33,Medium Value,Low/Medium Value - Low/Medium Risk
5133-POWUA,1,Month-to-month,45.8,45.8,45.99,Medium,12.9624,593.68,Medium Value,Low/Medium Value - Low/Medium Risk
8400-WZICQ,55,Month-to-month,55.7,3131.8,5.95,Low,22.572,1257.26,Medium Value,Low/Medium Value - Low/Medium Risk
5382-SOYZL,22,Month-to-month,95.1,2162.6,65.15,High,8.363999999999997,795.42,Medium Value,Low/Medium Value - High Risk
1989-PRJHP,27,Month-to-month,75.5,1893.95,58.91,Medium,9.861600000000001,744.55,Medium Value,Low/Medium Value - Low/Medium Risk
4154-AQUGT,13,Month-to-month,89.05,1169.35,43.15,Medium,13.644,1215.0,Medium Value,Low/Medium Value - Low/Medium Risk
0980-FEXWF,26,One year,50.35,1285.8,6.88,Low,22.3488,1125.26,Medium Value,Low/Medium Value - Low/Medium Risk
5845-BZZIB,35,Two year,20.1,655.3,0.95,Low,23.772000000000002,477.82,Low Value,Low/Medium Value - Low/Medium Risk
4840-ORQXB,56,Month-to-month,104.75,5841.35,49.62,Medium,12.0912,1266.55,Medium Value,Low/Medium Value - Low/Medium Risk
0295-PPHDO,1,Month-to-month,95.45,95.45,85.55,High,3.4680000000000017,331.02,Low Value,Low/Medium Value - High Risk
8775-ERLNB,1,Month-to-month,74.3,74.3,76.2,High,5.712,424.4,Low Value,Low/Medium Value - High Risk
0376-YMCJC,23,Month-to-month,90.6,1943.2,49.38,Medium,12.1488,1100.68,Medium Value,Low/Medium Value - Low/Medium Risk
7410-YTJIK,7,Month-to-month,75.45,480.75,59.4,Medium,9.744,735.18,Medium Value,Low/Medium Value - Low/Medium Risk
9927-DSWDF,22,Month-to-month,104.6,2180.55,42.09,Medium,13.898399999999999,1453.77,High Value,High Value - Low/Medium Risk
6681-ZSEXG,56,Two year,59.5,3389.25,2.44,Low,23.4144,1393.16,High Value,High Value - Low/Medium Risk
5702-KVQRD,71,Two year,82.55,5832.65,1.77,Low,23.5752,1946.13,High Value,High Value - Low/Medium Risk
8711-LOBKY,59,Two year,19.85,1188.25,0.6,Low,23.856,473.54,Low Value,Low/Medium Value - Low/Medium Risk
9692-TUSXH,18,Month-to-month,96.05,1740.7,50.1,Medium,11.975999999999999,1150.29,Medium Value,Low/Medium Value - Low/Medium Risk
4012-YCFAI,60,Two year,61.35,3766.2,1.09,Low,23.7384,1456.35,High Value,High Value - Low/Medium Risk
8455-HIRAQ,8,Month-to-month,44.45,369.3,30.65,Medium,16.644,739.83,Medium Value,Low/Medium Value - Low/Medium Risk
7853-WNZSY,1,Month-to-month,19.75,19.75,24.82,Low,18.0432,356.35,Low Value,Low/Medium Value - Low/Medium Risk
0390-DCFDQ,1,Month-to-month,70.45,70.45,70.27,High,7.1352,502.67,Low Value,Low/Medium Value - High Risk
6421-SZVEM,28,One year,82.85,2320.8,16.76,Low,19.977600000000002,1655.14,High Value,High Value - Low/Medium Risk
3094-JOJAI,18,Month-to-month,74.15,1387.0,41.07,Medium,14.143199999999998,1048.72,Medium Value,Low/Medium Value - Low/Medium Risk
4873-ILOLJ,24,Month-to-month,90.35,2238.5,55.23,Medium,10.7448,970.79,Medium Value,Low/Medium Value - Low/Medium Risk
8181-YHCMF,68,Two year,60.3,4109.0,1.69,Low,23.5944,1422.74,High Value,High Value - Low/Medium Risk
3324-OIRTO,71,One year,104.65,7288.4,8.55,Low,21.948,2296.86,High Value,High Value - Low/Medium Risk
9135-HSWOC,64,Two year,19.7,1274.05,0.67,Low,23.839199999999998,469.63,Low Value,Low/Medium Value - Low/Medium Risk
2272-WUSPA,72,Two year,110.75,7751.7,9.4,Low,21.744,2408.15,High Value,High Value - Low/Medium Risk
4627-MIHJH,69,Two year,110.25,7467.55,4.93,Low,22.8168,2515.55,High Value,High Value - Low/Medium Risk
3896-RCYYE,67,Month-to-month,53.4,3579.15,14.11,Low,20.613599999999998,1100.77,Medium Value,Low/Medium Value - Low/Medium Risk
6729-GDNGC,20,Month-to-month,80.7,1614.2,38.15,Medium,14.844000000000001,1197.91,Medium Value,Low/Medium Value - Low/Medium Risk
9945-PSVIP,25,Two year,18.7,383.65,2.12,Low,23.4912,439.29,Low Value,Low/Medium Value - Low/Medium Risk
4137-JOPHL,50,Two year,89.7,4304.5,7.77,Low,22.1352,1985.53,High Value,High Value - Low/Medium Risk
2720-FVBQP,6,Month-to-month,48.95,273.25,43.35,Medium,13.596,665.52,Medium Value,Low/Medium Value - Low/Medium Risk
7854-EKTJL,2,Month-to-month,19.6,35.85,27.04,Low,17.5104,343.2,Low Value,Low/Medium Value - Low/Medium Risk
1133-KXCGE,18,One year,20.1,407.05,3.72,Low,23.1072,464.45,Low Value,Low/Medium Value - Low/Medium Risk
6048-QBXKL,2,Month-to-month,56.55,118.25,49.91,Medium,12.0216,679.82,Medium Value,Low/Medium Value - Low/Medium Risk
6338-AVWCY,3,Month-to-month,40.15,130.75,63.63,High,8.7288,350.46,Low Value,Low/Medium Value - High Risk
0013-MHZWF,9,Month-to-month,69.4,571.45,34.06,Medium,15.8256,1098.3,Medium Value,Low/Medium Value - Low/Medium Risk
9804-ICWBG,1,Month-to-month,69.9,69.9,74.06,High,6.225599999999999,435.17,Low Value,Low/Medium Value - High Risk
2368-GAKKQ,70,Two year,113.65,7939.25,5.3,Low,22.727999999999998,2583.04,High Value,High Value - Low/Medium Risk
4829-AUOAX,46,Month-to-month,96.05,4399.5,30.16,Medium,16.7616,1609.95,High Value,High Value - Low/Medium Risk
7876-BEUTG,15,Month-to-month,48.8,720.1,32.26,Medium,16.2576,793.37,Medium Value,Low/Medium Value - Low/Medium Risk
6349-JDHQP,53,Two year,19.85,1049.6,0.84,Low,23.7984,472.4,Low Value,Low/Medium Value - Low/Medium Risk
3063-QFSZL,1,Month-to-month,55.4,55.4,59.08,Medium,9.8208,544.07,Low Value,Low/Medium Value - Low/Medium Risk
9142-XMYJH,29,Month-to-month,19.35,601.6,5.7,Low,22.631999999999998,437.93,Low Value,Low/Medium Value - Low/Medium Risk
2609-IAICY,1,Month-to-month,77.15,77.15,78.15,High,5.243999999999998,404.57,Low Value,Low/Medium Value - High Risk
8626-PTQGE,69,Two year,60.05,4176.7,1.98,Low,23.5248,1412.66,High Value,High Value - Low/Medium Risk
0230-UBYPQ,63,One year,36.1,2298.9,2.99,Low,23.2824,840.49,Medium Value,Low/Medium Value - Low/Medium Risk
6814-ZPWFQ,51,One year,25.0,1260.7,3.19,Low,23.2344,580.86,Low Value,Low/Medium Value - Low/Medium Risk
5921-NGYRH,64,Month-to-month,73.55,4764.0,15.28,Low,20.3328,1495.48,High Value,High Value - Low/Medium Risk
7803-XOCCZ,52,Month-to-month,84.05,4326.8,13.24,Low,20.822400000000002,1750.12,High Value,High Value - Low/Medium Risk
1459-QNFQT,70,Two year,59.5,4144.8,1.3,Low,23.688,1409.44,High Value,High Value - Low/Medium Risk
3948-FVVRP,9,Month-to-month,54.8,452.8,17.43,Low,19.8168,1085.96,Medium Value,Low/Medium Value - Low/Medium Risk
0923-PNFUB,3,Month-to-month,83.75,247.25,64.76,High,8.4576,708.32,Medium Value,Low/Medium Value - High Risk
4654-ULTTN,70,Two year,74.8,5315.8,1.43,Low,23.6568,1769.53,High Value,High Value - Low/Medium Risk
5628-FCGYG,21,Month-to-month,84.1,1737.45,60.79,High,9.4104,791.41,Medium Value,Low/Medium Value - High Risk
0506-LVNGN,5,Month-to-month,75.55,349.65,63.72,High,8.7072,657.83,Medium Value,Low/Medium Value - High Risk
4329-YPDDQ,20,Month-to-month,108.2,2203.7,34.82,Medium,15.643199999999998,1692.59,High Value,High Value - Low/Medium Risk
9866-OCCKE,72,Two year,109.75,8075.35,7.15,Low,22.284,2445.67,High Value,High Value - Low/Medium Risk
0794-YVSGE,72,Two year,20.3,1401.15,0.32,Low,23.9232,485.64,Low Value,Low/Medium Value - Low/Medium Risk
4342-HENTK,2,Month-to-month,70.65,142.35,74.84,High,6.038399999999998,426.61,Low Value,Low/Medium Value - High Risk
5934-TSSAU,23,Month-to-month,75.3,1702.9,30.44,Medium,16.6944,1257.09,Medium Value,Low/Medium Value - Low/Medium Risk
9986-BONCE,4,Month-to-month,20.95,85.5,16.34,Low,20.078400000000002,420.64,Low Value,Low/Medium Value - Low/Medium Risk
5301-GAUUY,32,Month-to-month,80.35,2596.15,36.57,Medium,15.223199999999999,1223.18,Medium Value,Low/Medium Value - Low/Medium Risk
0725-CXOTM,36,One year,89.65,3348.1,6.99,Low,22.322400000000002,2001.2,High Value,High Value - Low/Medium Risk
2843-CQMEG,24,Month-to-month,49.7,1218.25,16.55,Low,20.028,995.39,Medium Value,Low/Medium Value - Low/Medium Risk
5600-PDUJF,6,Month-to-month,49.5,312.7,31.63,Medium,16.4088,812.24,Medium Value,Low/Medium Value - Low/Medium Risk
4500-HKANN,23,Two year,59.7,1414.2,2.61,Low,23.3736,1395.4,High Value,High Value - Low/Medium Risk
1862-QRWPE,48,Two year,20.65,1057.0,0.51,Low,23.8776,493.07,Low Value,Low/Medium Value - Low/Medium Risk
2155-AMQRX,28,Month-to-month,54.9,1505.15,18.51,Low,19.5576,1073.71,Medium Value,Low/Medium Value - Low/Medium Risk
0823-HSCDJ,52,Month-to-month,49.15,2550.9,38.73,Medium,14.7048,722.74,Medium Value,Low/Medium Value - Low/Medium Risk
4090-KPJIP,3,Month-to-month,74.95,212.4,77.5,High,5.3999999999999995,404.73,Low Value,Low/Medium Value - High Risk
2737-YNGYW,2,Month-to-month,80.55,184.1,68.84,High,7.4784,602.39,Medium Value,Low/Medium Value - High Risk
5619-XZZKR,4,One year,19.95,68.2,9.25,Low,21.78,434.51,Low Value,Low/Medium Value - Low/Medium Risk
6047-YHPVI,5,Month-to-month,69.7,316.9,70.89,High,6.986400000000001,486.95,Low Value,Low/Medium Value - High Risk
8375-DKEBR,1,Month-to-month,69.6,69.6,76.69,High,5.594399999999999,389.37,Low Value,Low/Medium Value - High Risk
7729-XBTWX,66,Two year,19.75,1344.5,0.65,Low,23.844,470.92,Low Value,Low/Medium Value - Low/Medium Risk
4983-CLMLV,52,Month-to-month,102.7,5138.1,42.64,Medium,13.7664,1413.81,High Value,High Value - Low/Medium Risk
9227-LUNBG,1,Month-to-month,24.6,24.6,54.03,Medium,11.0328,271.41,Low Value,Low/Medium Value - Low/Medium Risk
2758-RNWXS,35,One year,89.2,3251.3,15.58,Low,20.260800000000003,1807.26,High Value,High Value - Low/Medium Risk
7055-HNEOJ,3,Month-to-month,55.8,154.55,35.69,Medium,15.4344,861.24,Medium Value,Low/Medium Value - Low/Medium Risk
7134-MJPDY,66,One year,102.85,6976.75,21.73,Low,18.784799999999997,1932.02,High Value,High Value - Low/Medium Risk
4560-WQAQW,59,One year,68.7,4070.95,3.23,Low,23.224800000000002,1595.54,High Value,High Value - Low/Medium Risk
